기준연도,학교종류,설립구분,지역,상태,대학원명,입학정원(A),지원자,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,입학자,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,"정원내
신입생충원율(%)
(B/A)x100"
2021.0,특수대학원,국립,강원,기존,국립강릉원주대학교 교육대학원 ,86.0,90,26,64,0,0,69,25,44,0,0,80.2
2021.0,특수대학원,국립,강원,기존,국립강릉원주대학교 교육대학원 _제2캠퍼스,26.0,21,2,19,0,0,19,2,17,0,0,73.1
2021.0,일반대학원,국립,강원,기존,국립강릉원주대학교 대학원 ,159.0,191,81,57,32,21,169,72,52,26,19,78.0
2021.0,일반대학원,국립,강원,기존,국립강릉원주대학교 대학원 _제2캠퍼스,38.0,55,8,38,5,4,37,5,25,3,4,78.9
2021.0,특수대학원,국립,강원,기존,국립강릉원주대학교 산업대학원 ,21.0,8,6,2,0,0,7,5,2,0,0,33.3
2021.0,특수대학원,국립,강원,기존,국립강릉원주대학교 산업대학원 _제2캠퍼스,13.0,8,8,0,0,0,6,6,0,0,0,46.2
2021.0,특수대학원,국립,경북,기존,국립경국대학교 교육대학원 ,92.0,103,48,55,0,0,75,36,39,0,0,81.5
2021.0,일반대학원,국립,경북,기존,국립경국대학교 일반대학원 ,203.0,208,106,86,12,4,182,96,78,5,3,85.7
2021.0,전문대학원,국립,경북,기존,국립경국대학교 한국문화산업전문대학원 ,35.0,21,4,17,0,0,16,3,13,0,0,45.7
2021.0,특수대학원,국립,경북,기존,국립경국대학교 행정경영대학원 ,50.0,35,18,17,0,0,27,14,13,0,0,54.0
2021.0,특수대학원,국립,충남,신설,국립공주대학교 경영대학원 ,32.0,35,23,12,0,0,32,22,10,0,0,100.0
2021.0,특수대학원,국립,충남,폐교,국립공주대학교 경영행정대학원 ,0.0,6,4,2,0,0,4,2,2,0,0,0.0
2021.0,특수대학원,국립,충남,기존,국립공주대학교 교육대학원 ,242.0,762,139,623,0,0,245,47,198,0,0,101.2
2021.0,특수대학원,국립,충남,기존,국립공주대학교 국가사회안전대학원 ,40.0,53,30,17,6,0,41,23,14,4,0,92.5
2021.0,일반대학원,국립,충남,기존,국립공주대학교 대학원 ,588.0,937,437,380,79,41,613,297,239,51,26,91.2
2021.0,특수대학원,국립,충남,기존,국립공주대학교 문화유산대학원 ,30.0,30,11,19,0,0,27,8,19,0,0,90.0
2021.0,특수대학원,국립,충남,기존,국립공주대학교 산업과학대학원 ,34.0,46,30,16,0,0,36,25,11,0,0,105.9
2021.0,전문대학원,국립,충남,신설,국립공주대학교 정책융합전문대학원 ,40.0,30,22,8,0,0,30,22,8,0,0,75.0
2021.0,특수대학원,국립,충남,기존,국립공주대학교 테크노융합대학원 ,29.0,34,29,5,0,0,27,23,4,0,0,93.1
2021.0,특수대학원,국립,충남,기존,국립공주대학교 특수교육대학원 ,70.0,149,27,122,0,0,69,12,57,0,0,98.6
2021.0,특수대학원,국립,전북,기존,국립군산대학교 경영행정대학원 ,30.0,20,14,6,0,0,18,13,5,0,0,60.0
2021.0,특수대학원,국립,전북,기존,국립군산대학교 교육대학원 ,162.0,88,25,63,0,0,57,17,40,0,0,35.2
2021.0,일반대학원,국립,전북,기존,국립군산대학교 대학원 ,218.0,430,124,104,122,80,328,106,94,80,48,91.7
2021.0,특수대학원,국립,전북,기존,국립군산대학교 산업대학원 ,50.0,35,30,5,0,0,30,27,3,0,0,60.0
2021.0,특수대학원,국립,경북,기존,국립금오공과대학교 교육대학원 ,50.0,41,17,24,0,0,30,16,14,0,0,60.0
2021.0,일반대학원,국립,경북,기존,국립금오공과대학교 대학원 ,204.0,265,151,69,30,15,217,130,62,16,9,94.1
2021.0,특수대학원,국립,경북,기존,국립금오공과대학교 산업대학원 ,78.0,71,36,13,21,1,63,30,11,21,1,52.6
2021.0,특수대학원,국립,경북,기존,국립금오공과대학교 컨설팅대학원 ,32.0,6,3,3,0,0,3,1,2,0,0,9.4
2021.0,특수대학원,국립,전남,기존,국립목포대학교 경영행정대학원 ,50.0,44,31,13,0,0,39,28,11,0,0,78.0
2021.0,특수대학원,국립,전남,기존,국립목포대학교 교육대학원 ,170.0,140,24,116,0,0,82,14,68,0,0,48.2
2021.0,일반대학원,국립,전남,기존,국립목포대학교 대학원 ,297.0,286,148,124,6,8,223,117,94,6,6,71.0
2021.0,특수대학원,국립,전남,폐교,국립목포대학교 산업기술대학원 ,26.0,27,16,11,0,0,25,16,9,0,0,96.2
2021.0,일반대학원,국립,전남,기존,국립목포해양대학교 대학원 ,51.0,39,30,5,4,0,34,27,5,2,0,62.7
2021.0,특수대학원,국립,전남,기존,국립목포해양대학교 해양산업대학원 ,12.0,7,7,0,0,0,6,6,0,0,0,50.0
2021.0,특수대학원,국립,부산,기존,국립부경대학교 경영대학원 ,130.0,93,38,44,5,6,76,36,35,3,2,54.6
2021.0,특수대학원,국립,부산,기존,국립부경대학교 교육대학원 ,200.0,211,34,175,0,2,121,24,97,0,0,60.5
2021.0,특수대학원,국립,부산,기존,국립부경대학교 글로벌수산대학원 ,28.0,17,7,10,0,0,15,7,8,0,0,53.6
2021.0,특수대학원,국립,부산,기존,국립부경대학교 글로벌정책대학원 ,70.0,59,18,33,5,3,52,17,28,4,3,64.3
2021.0,전문대학원,국립,부산,기존,국립부경대학교 기술경영전문대학원 ,39.0,75,29,9,21,16,57,24,7,14,12,79.5
2021.0,일반대학원,국립,부산,기존,국립부경대학교 대학원 ,717.0,1104,433,374,151,146,785,335,277,89,84,85.4
2021.0,특수대학원,국립,부산,기존,국립부경대학교 산업대학원 ,86.0,144,93,48,3,0,89,56,32,1,0,102.3
2021.0,특수대학원,국립,부산,폐교,국립부경대학교 세계수산대학원 ,3.0,0,0,0,0,0,0,0,0,0,0,0.0
2021.0,특수대학원,국립,전남,기존,국립순천대학교 경영행정대학원 ,40.0,18,13,5,0,0,17,12,5,0,0,42.5
2021.0,특수대학원,국립,전남,기존,국립순천대학교 교육대학원 ,136.0,131,40,91,0,0,100,28,72,0,0,73.5
2021.0,특수대학원,국립,전남,기존,국립순천대학교 사회문화예술대학원 ,30.0,20,12,8,0,0,15,9,6,0,0,50.0
2021.0,특수대학원,국립,전남,기존,국립순천대학교 산업대학원 ,30.0,14,11,3,0,0,13,10,3,0,0,43.3
2021.0,일반대학원,국립,전남,기존,국립순천대학교 일반대학원 ,255.0,349,126,154,30,39,265,103,114,27,21,85.1
2021.0,특수대학원,국립,경남,기존,국립창원대학교 경영대학원 ,95.0,75,50,25,0,0,61,42,19,0,0,64.2
2021.0,특수대학원,국립,경남,기존,국립창원대학교 교육대학원 ,63.0,106,32,74,0,0,49,18,31,0,0,77.8
2021.0,일반대학원,국립,경남,기존,국립창원대학교 대학원 ,438.0,504,201,236,20,47,389,166,178,12,33,78.5
2021.0,특수대학원,국립,경남,기존,국립창원대학교 보건대학원 ,35.0,38,3,35,0,0,27,1,26,0,0,77.1
2021.0,특수대학원,국립,경남,기존,국립창원대학교 사회복지대학원 ,30.0,34,9,25,0,0,25,4,21,0,0,83.3
2021.0,특수대학원,국립,경남,기존,국립창원대학교 산업대학원 ,108.0,91,78,13,0,0,71,60,11,0,0,65.7
2021.0,특수대학원,국립,경남,기존,국립창원대학교 행정대학원 ,65.0,25,10,15,0,0,20,8,12,0,0,30.8
2021.0,특수대학원,국립,충북,기존,국립한국교통대학교 교육대학원 ,25.0,42,10,31,0,1,24,5,18,0,1,92.0
2021.0,전문대학원,국립,충북,기존,국립한국교통대학교 교통대학원 ,30.0,54,39,2,13,0,42,28,1,13,0,96.7
2021.0,특수대학원,국립,충북,기존,국립한국교통대학교 글로벌융합대학원 ,72.0,87,64,19,3,1,69,51,14,3,1,90.3
2021.0,일반대학원,국립,충북,기존,국립한국교통대학교 대학원 ,151.0,199,125,49,18,7,160,108,39,8,5,97.4
2021.0,특수대학원,국립,부산,기존,국립한국해양대학교 글로벌물류대학원 ,35.0,39,34,5,0,0,36,32,4,0,0,102.9
2021.0,일반대학원,국립,부산,기존,국립한국해양대학교 대학원 ,248.0,383,219,69,66,29,278,168,59,33,18,91.5
2021.0,특수대학원,국립,부산,기존,국립한국해양대학교 해사산업대학원 ,30.0,133,33,3,88,9,86,26,1,52,7,90.0
2021.0,전문대학원,국립,부산,기존,국립한국해양대학교 해양과학기술전문대학원 ,30.0,33,19,8,5,1,23,13,7,3,0,66.7
2021.0,특수대학원,국립,부산,기존,국립한국해양대학교 해양금융대학원 ,30.0,32,22,10,0,0,24,17,7,0,0,80.0
2021.0,특수대학원,국립,대전,기존,국립한밭대학교 산업대학원 ,46.0,86,54,18,12,2,62,35,15,10,2,108.7
2021.0,일반대학원,국립,대전,기존,국립한밭대학교 일반대학원 ,129.0,163,92,23,26,22,126,71,17,22,16,68.2
2021.0,전문대학원,국립,대전,폐교,국립한밭대학교 정보통신전문대학원 ,44.0,45,39,5,1,0,35,32,2,1,0,77.3
2021.0,특수대학원,국립,대전,기존,국립한밭대학교 창업경영대학원 ,42.0,84,22,22,24,16,77,20,18,24,15,90.5
2021.0,특수대학원,사립,서울,기존,국민대학교 경영대학원 ,105.0,220,88,69,29,34,153,57,51,25,20,102.9
2021.0,특수대학원,사립,서울,기존,국민대학교 교육대학원 ,198.0,784,111,673,0,0,187,22,165,0,0,94.4
2021.0,특수대학원,사립,서울,기존,국민대학교 글로벌 창업벤처대학원 ,35.0,37,22,14,0,1,25,16,9,0,0,71.4
2021.0,일반대학원,사립,서울,기존,국민대학교 대학원 ,412.0,1308,332,430,205,341,617,200,206,80,131,98.5
2021.0,특수대학원,사립,서울,기존,국민대학교 디자인대학원 ,70.0,117,29,81,2,5,62,19,42,0,1,87.1
2021.0,특수대학원,사립,서울,기존,국민대학교 법무대학원 ,51.0,53,31,13,4,5,41,27,12,1,1,76.5
2021.0,전문대학원,사립,서울,기존,국민대학교 비즈니스IT전문대학원 ,43.0,87,67,20,0,0,50,36,14,0,0,116.3
2021.0,특수대학원,사립,서울,기존,국민대학교 소프트웨어융합대학원 ,40.0,71,51,20,0,0,50,38,12,0,0,125.0
2021.0,특수대학원,사립,서울,기존,국민대학교 스포츠산업대학원 ,52.0,89,26,29,16,18,49,8,15,12,14,44.2
2021.0,전문대학원,사립,서울,폐교,국민대학교 자동차공학전문대학원 ,58.0,65,58,6,1,0,54,48,5,1,0,91.4
2021.0,특수대학원,사립,서울,기존,국민대학교 자동차산업대학원 ,20.0,25,24,1,0,0,18,18,0,0,0,90.0
2021.0,특수대학원,사립,서울,기존,국민대학교 정치대학원 ,65.0,79,43,14,10,12,63,40,12,7,4,80.0
2021.0,특수대학원,사립,서울,기존,국민대학교 종합예술대학원 ,80.0,59,10,47,1,1,43,8,33,1,1,51.3
2021.0,전문대학원,사립,서울,기존,국민대학교 테크노디자인전문대학원 ,91.0,236,61,87,38,50,162,45,63,19,35,118.7
2021.0,특수대학원,사립,서울,기존,국민대학교 행정대학원 ,55.0,54,20,33,0,1,38,10,27,0,1,67.3
2021.0,특수대학원,사립,충북,기존,극동대학교 교육대학원 ,35.0,5,5,0,0,0,5,5,0,0,0,14.3
2021.0,특수대학원,사립,충북,기존,극동대학교 글로벌대학원 ,37.0,27,10,11,5,1,24,7,11,5,1,48.6
2021.0,특수대학원,사립,충북,폐교,극동대학교 보건과학대학원 ,15.0,1,0,1,0,0,1,0,1,0,0,6.7
2021.0,특수대학원,사립,충북,폐교,극동대학교 산업기술보안대학원 ,10.0,3,3,0,0,0,3,3,0,0,0,30.0
2021.0,일반대학원,사립,충북,기존,극동대학교 일반대학원 ,30.0,20,11,6,1,2,20,11,6,1,2,56.7
2021.0,일반대학원,사립,충남,기존,금강대학교 일반대학원 ,15.0,12,9,3,0,0,8,8,0,0,0,53.3
2021.0,특수대학원,사립,경북,기존,김천대학교 글로컬휴먼대학원 ,10.0,19,3,6,7,3,15,2,7,6,0,90.0
2021.0,일반대학원,사립,경북,신설,김천대학교 대학원 ,30.0,12,4,6,0,2,12,4,6,0,2,33.3
2021.0,특수대학원,사립,경북,신설,김천대학교 사회문화대학원 ,7.0,3,1,2,0,0,3,1,2,0,0,42.9
2021.0,특수대학원,사립,충남,폐교,나사렛대학교 교육대학원 ,10.0,18,6,9,3,0,10,4,6,0,0,100.0
2021.0,특수대학원,사립,충남,기존,나사렛대학교 사회복지대학원 ,8.0,8,3,5,0,0,7,2,5,0,0,87.5
2021.0,특수대학원,사립,충남,기존,나사렛대학교 신학대학원 ,33.0,15,5,10,0,0,14,5,9,0,0,42.4
2021.0,일반대학원,사립,충남,기존,나사렛대학교 일반대학원 ,32.0,33,12,20,1,0,25,9,15,1,0,75.0
2021.0,특수대학원,사립,충남,폐교,나사렛대학교 재활복지대학원 ,28.0,33,16,16,1,0,30,15,14,1,0,103.6
2021.0,특수대학원,사립,광주,기존,남부대학교 교육대학원 ,60.0,120,16,104,0,0,62,8,54,0,0,103.3
2021.0,특수대학원,사립,광주,기존,남부대학교 문화복지대학원 ,40.0,59,23,26,2,8,40,16,20,0,4,90.0
2021.0,일반대학원,사립,광주,기존,남부대학교 일반대학원 ,60.0,84,26,47,11,0,62,18,33,11,0,85.0
2021.0,특수대학원,사립,충남,기존,남서울대학교 국제대학원 ,10.0,21,2,6,12,1,9,2,6,1,0,80.0
2021.0,일반대학원,사립,충남,기존,남서울대학교 일반대학원 ,90.0,177,53,117,1,6,94,34,55,0,5,98.9
2021.0,특수대학원,사립,충남,기존,남서울대학교 특수대학원 ,80.0,163,78,56,14,15,85,36,28,10,11,80.0
2021.0,특수대학원,사립,경기,기존,단국대학교 경영대학원 ,120.0,147,81,40,19,7,114,64,29,14,7,77.5
2021.0,특수대학원,사립,경기,기존,단국대학교 교육대학원 ,128.0,421,82,339,0,0,124,30,94,0,0,96.9
2021.0,특수대학원,사립,충남,기존,단국대학교 교육대학원 _제2캠퍼스,30.0,56,28,28,0,0,34,16,18,0,0,113.3
2021.0,특수대학원,사립,경기,기존,단국대학교 문화예술대학원 ,155.0,171,51,66,13,41,114,35,52,8,19,56.1
2021.0,특수대학원,사립,충남,기존,단국대학교 보건복지대학원 _제2캠퍼스,60.0,88,18,68,0,2,62,12,48,0,2,100.0
2021.0,특수대학원,사립,경기,기존,단국대학교 부동산・건설대학원 ,100.0,124,87,35,2,0,94,66,26,2,0,92.0
2021.0,특수대학원,사립,충남,기존,단국대학교 스포츠과학대학원 _제2캠퍼스,30.0,37,26,11,0,0,32,21,11,0,0,106.7
2021.0,일반대학원,사립,경기,기존,단국대학교 일반대학원 ,714.0,1079,262,391,170,256,689,189,256,94,150,62.3
2021.0,일반대학원,사립,충남,기존,단국대학교 일반대학원 _제2캠퍼스,288.0,393,160,183,23,27,304,139,137,14,14,95.8
2021.0,특수대학원,사립,경기,폐교,단국대학교 정보·지식재산대학원 ,0.0,29,17,12,0,0,22,13,9,0,0,0.0
2021.0,특수대학원,사립,경기,신설,단국대학교 정보융합기술・창업대학원 ,83.0,82,36,19,20,7,66,32,13,16,5,54.2
2021.0,특수대학원,사립,충남,기존,단국대학교 정책경영대학원 _제2캠퍼스,55.0,93,43,46,3,1,67,33,31,3,0,116.4
2021.0,특수대학원,사립,경기,기존,단국대학교 특수교육대학원 ,110.0,236,32,204,0,0,124,16,108,0,0,112.7
2021.0,특수대학원,사립,경기,기존,단국대학교 행정법무대학원 ,140.0,166,62,104,0,0,139,53,86,0,0,99.3
2021.0,특수대학원,사립,경북,기존,대구가톨릭대학교 교육대학원 ,78.0,241,35,206,0,0,79,14,65,0,0,101.3
2021.0,일반대학원,사립,경북,기존,대구가톨릭대학교 대학원 ,347.0,405,143,228,11,23,329,121,179,9,20,86.5
2021.0,특수대학원,사립,대구,기존,대구가톨릭대학교 사회복지대학원 ,40.0,49,14,35,0,0,33,9,24,0,0,82.5
2021.0,특수대학원,사립,대구,폐교,대구가톨릭대학교 사회적경제경영대학원 ,35.0,34,22,11,0,1,31,20,10,0,1,85.7
2021.0,특수대학원,사립,대구,기존,대구가톨릭대학교 상담대학원 ,60.0,76,5,71,0,0,51,4,47,0,0,85.0
2021.0,특수대학원,사립,대구,기존,대구가톨릭대학교 신학대학원 ,10.0,9,1,8,0,0,8,1,7,0,0,80.0
2021.0,특수대학원,사립,대구,폐교,대구가톨릭대학교 예술대학원 ,30.0,23,3,20,0,0,16,3,13,0,0,53.3
2021.0,특수대학원,사립,대구,기존,대구가톨릭대학교 유스티노자유대학원 ,20.0,15,4,11,0,0,14,4,10,0,0,70.0
2021.0,특수대학원,사립,경북,기존,대구가톨릭대학교 유아교육대학원 ,20.0,22,0,22,0,0,15,0,15,0,0,75.0
2021.0,특수대학원,사립,경북,기존,대구가톨릭대학교 의료보건산업대학원 ,88.0,103,39,64,0,0,82,32,50,0,0,93.2
2021.0,일반대학원,특별법법인,대구,기존,대구경북과학기술원 일반대학원 ,330.0,519,352,154,10,3,255,167,88,0,0,77.3
2021.0,특수대학원,국립,대구,기존,대구교육대학교 교육대학원 ,373.0,514,138,376,0,0,400,109,291,0,0,107.2
2021.0,특수대학원,사립,경북,기존,대구대학교 교육대학원 ,120.0,241,38,203,0,0,108,13,95,0,0,90.0
2021.0,일반대학원,사립,경북,기존,대구대학교 대학원 ,300.0,456,149,233,43,31,369,125,177,40,27,100.7
2021.0,특수대학원,사립,경북,기존,대구대학교 디자인・산업행정대학원 ,40.0,39,11,28,0,0,29,8,21,0,0,72.5
2021.0,특수대학원,사립,경북,기존,대구대학교 사회복지대학원 ,40.0,52,21,31,0,0,41,17,24,0,0,102.5
2021.0,특수대학원,사립,대구,기존,대구대학교 재활과학대학원 ,110.0,124,24,100,0,0,88,17,71,0,0,80.0
2021.0,특수대학원,사립,경북,기존,대구대학교 특수교육대학원 ,30.0,11,1,10,0,0,10,1,9,0,0,33.3
2021.0,특수대학원,사립,경북,폐교,대구사이버대학교 휴먼케어대학원 ,40.0,102,9,87,1,5,47,4,42,0,1,115.0
2021.0,일반대학원,사립,경북,기존,대구한의대학교 대학원 ,110.0,164,43,97,10,14,126,39,71,7,9,100.0
2021.0,특수대학원,사립,경북,기존,대구한의대학교 보건・복지대학원 ,30.0,37,11,26,0,0,30,11,19,0,0,100.0
2021.0,특수대학원,사립,경북,폐교,대구한의대학교 한방산업대학원 ,12.0,16,3,13,0,0,12,2,10,0,0,100.0
2021.0,일반대학원,사립,경북,기존,대신대학교 대학원 ,20.0,33,23,8,1,1,23,16,5,1,1,105.0
2021.0,특수대학원,사립,경북,기존,대신대학교 신학대학원 ,60.0,66,41,25,0,0,52,30,22,0,0,86.7
2021.0,일반대학원,사립,세종,기존,대전가톨릭대학교 대학원 ,30.0,12,12,0,0,0,11,11,0,0,0,36.7
2021.0,특수대학원,사립,대전,기존,대전대학교 경영행정・사회복지・상담대학원 ,40.0,53,14,37,2,0,41,10,30,1,0,100.0
2021.0,특수대학원,사립,대전,폐교,대전대학교 경영행정・사회복지대학원 ,0.0,13,6,7,0,0,7,4,3,0,0,0.0
2021.0,특수대학원,사립,대전,기존,대전대학교 교육대학원 ,50.0,40,8,32,0,0,33,7,26,0,0,66.0
2021.0,특수대학원,사립,대전,기존,대전대학교 보건의료대학원 ,30.0,30,18,12,0,0,25,16,9,0,0,83.3
2021.0,특수대학원,사립,대전,폐교,대전대학교 상담대학원 ,0.0,15,2,13,0,0,6,1,5,0,0,0.0
2021.0,일반대학원,사립,대전,기존,대전대학교 일반대학원 ,209.0,306,134,155,13,4,204,106,81,13,4,89.5
2021.0,특수대학원,사립,대전,기존,대전신학대학교 신학대학원 ,48.0,36,21,15,0,0,23,9,14,0,0,47.9
2021.0,일반대학원,사립,대전,기존,대전신학대학교 일반대학원 ,12.0,2,2,0,0,0,2,2,0,0,0,16.7
2021.0,특수대학원,사립,경기,기존,대진대학교 공공정책대학원 ,30.0,30,25,4,0,1,28,25,2,0,1,90.0
2021.0,특수대학원,사립,경기,기존,대진대학교 교육대학원 ,60.0,104,14,88,0,2,57,8,47,0,2,91.7
2021.0,일반대학원,사립,경기,기존,대진대학교 대학원 ,91.0,223,61,17,59,86,183,44,12,48,79,61.5
2021.0,특수대학원,사립,경기,기존,대진대학교 통일대학원 ,36.0,24,16,8,0,0,19,14,5,0,0,52.8
2021.0,특수대학원,사립,서울,기존,덕성여자대학교 교육대학원 ,60.0,136,1,135,0,0,58,1,57,0,0,96.7
2021.0,일반대학원,사립,서울,기존,덕성여자대학교 대학원 ,97.0,113,11,97,0,5,56,2,51,0,3,54.6
2021.0,특수대학원,사립,서울,폐교,덕성여자대학교 문화산업대학원 ,27.0,35,3,32,0,0,9,0,9,0,0,33.3
2021.0,전문대학원,사립,서울,기존,동국대학교 경영전문대학원 ,70.0,13,0,0,1,12,9,0,0,1,8,0.0
2021.0,특수대학원,사립,서울,기존,동국대학교 경찰사법대학원 ,70.0,116,57,35,20,4,83,40,19,20,4,84.3
2021.0,특수대학원,사립,서울,기존,동국대학교 교육대학원 ,139.0,486,92,386,1,7,109,27,78,1,3,75.5
2021.0,특수대학원,사립,서울,기존,동국대학교 국제정보보호대학원 ,70.0,52,43,9,0,0,39,34,5,0,0,55.7
2021.0,일반대학원,사립,서울,기존,동국대학교 대학원 ,842.0,1705,533,558,209,405,1012,389,383,99,141,91.7
2021.0,특수대학원,사립,서울,기존,동국대학교 문화예술대학원 ,140.0,233,37,100,9,87,127,26,66,1,34,65.7
2021.0,특수대학원,사립,서울,기존,동국대학교 법무대학원 ,50.0,60,35,8,9,8,53,30,6,9,8,72.0
2021.0,특수대학원,사립,서울,기존,동국대학교 불교대학원 ,74.0,92,31,61,0,0,71,22,49,0,0,95.9
2021.0,특수대학원,사립,서울,기존,동국대학교 언론정보대학원 ,30.0,34,9,15,1,9,12,4,7,0,1,36.7
2021.0,전문대학원,사립,서울,기존,동국대학교 영상대학원(전문) ,100.0,250,51,55,30,114,145,40,39,18,48,79.0
2021.0,특수대학원,사립,서울,기존,동국대학교 행정대학원 ,100.0,87,37,50,0,0,63,26,37,0,0,63.0
2021.0,특수대학원,사립,경북,기존,동국대학교(WISE) 경영대학원 _분교,25.0,27,23,4,0,0,25,22,3,0,0,100.0
2021.0,특수대학원,사립,경북,기존,동국대학교(WISE) 불교문화대학원 _분교,50.0,61,32,29,0,0,51,25,26,0,0,102.0
2021.0,특수대학원,사립,경북,기존,동국대학교(WISE) 사회과학대학원 _분교,40.0,45,10,35,0,0,42,9,33,0,0,105.0
2021.0,일반대학원,사립,경북,기존,동국대학교(WISE) 일반대학원 _분교,100.0,107,41,62,2,2,71,29,38,2,2,67.0
2021.0,특수대학원,사립,서울,기존,동덕여자대학교 교육대학원 ,15.0,15,1,14,0,0,5,1,4,0,0,33.3
2021.0,특수대학원,사립,서울,기존,동덕여자대학교 미래전략융합대학원 ,95.0,136,29,104,0,3,55,6,48,0,1,56.8
2021.0,일반대학원,사립,서울,기존,동덕여자대학교 일반대학원 ,100.0,121,6,112,0,3,66,3,60,0,3,63.0
2021.0,전문대학원,사립,서울,폐교,동덕여자대학교 패션전문대학원 ,35.0,14,2,12,0,0,9,1,8,0,0,25.7
2021.0,특수대학원,사립,부산,기존,동명대학교 복지산업대학원 ,30.0,30,6,22,0,2,23,6,15,0,2,70.0
2021.0,일반대학원,사립,부산,기존,동명대학교 일반대학원 ,60.0,104,68,29,1,6,89,61,22,1,5,138.3
2021.0,특수대학원,사립,부산,기존,동서대학교 경영대학원 ,20.0,1,1,0,0,0,1,1,0,0,0,5.0
2021.0,특수대학원,사립,부산,기존,동서대학교 선교복지대학원 ,24.0,31,6,25,0,0,24,5,19,0,0,100.0
2021.0,일반대학원,사립,부산,기존,동서대학교 일반대학원 ,87.0,180,47,23,54,56,146,39,20,42,45,67.8
2021.0,특수대학원,사립,전남,기존,동신대학교 교육대학원 ,15.0,27,7,20,0,0,16,7,9,0,0,106.7
2021.0,일반대학원,사립,전남,기존,동신대학교 대학원 ,160.0,207,112,75,16,4,173,98,66,7,2,102.5
2021.0,특수대학원,사립,전남,기존,동신대학교 사회개발대학원 ,70.0,87,27,54,6,0,76,23,48,5,0,101.4
2021.0,특수대학원,사립,부산,기존,동아대학교 경영대학원 ,70.0,130,66,34,27,3,99,49,20,27,3,98.6
2021.0,특수대학원,사립,부산,기존,동아대학교 교육대학원 ,169.0,183,39,144,0,0,124,32,92,0,0,73.4
2021.0,전문대학원,사립,부산,기존,동아대학교 국제전문대학원 ,50.0,74,5,12,27,30,66,5,11,25,25,32.0
2021.0,일반대학원,사립,부산,기존,동아대학교 대학원 ,596.0,732,226,281,133,92,522,193,205,72,52,66.8
2021.0,특수대학원,사립,부산,폐교,동아대학교 법무대학원 ,20.0,6,4,2,0,0,5,4,1,0,0,25.0
2021.0,전문대학원,사립,부산,기존,동아대학교 법학전문대학원 ,90.0,845,513,332,0,0,89,54,35,0,0,98.9
2021.0,특수대학원,사립,부산,기존,동아대학교 사회복지대학원 ,50.0,55,8,47,0,0,45,7,38,0,0,90.0
2021.0,특수대학원,사립,경북,기존,동양대학교 교육대학원 ,15.0,4,0,4,0,0,3,0,3,0,0,20.0
2021.0,일반대학원,사립,경북,기존,동양대학교 일반대학원 ,67.0,67,42,24,0,1,63,42,20,0,1,92.5
2021.0,특수대학원,사립,경북,기존,동양대학교 정보대학원 ,40.0,40,22,18,0,0,37,21,16,0,0,92.5
2021.0,특수대학원,사립,부산,기존,동의대학교 경영대학원 ,20.0,16,10,6,0,0,10,5,5,0,0,50.0
2021.0,특수대학원,사립,부산,기존,동의대학교 교육대학원 ,40.0,30,5,25,0,0,17,2,15,0,0,42.5
2021.0,특수대학원,사립,부산,기존,동의대학교 국가안전정책대학원 ,20.0,14,13,1,0,0,11,10,1,0,0,55.0
2021.0,일반대학원,사립,부산,기존,동의대학교 대학원 ,272.0,424,204,166,25,29,299,159,118,10,12,101.8
2021.0,특수대학원,사립,부산,기존,동의대학교 부동산대학원 ,40.0,76,53,23,0,0,40,32,8,0,0,100.0
2021.0,특수대학원,사립,부산,기존,동의대학교 산업문화대학원 ,45.0,53,20,29,4,0,43,18,21,4,0,86.7
2021.0,특수대학원,사립,경기,기존,루터대학교 대학원 ,30.0,23,13,10,0,0,19,10,9,0,0,63.3
2021.0,특수대학원,사립,서울,기존,명지대학교 경영대학원 _제2캠퍼스,30.0,25,9,13,0,3,22,8,12,0,2,66.7
2021.0,특수대학원,사립,서울,기존,명지대학교 교육대학원 _제2캠퍼스,70.0,217,21,181,5,10,65,7,46,3,9,75.7
2021.0,전문대학원,사립,서울,기존,명지대학교 기록정보과학전문대학원 _제2캠퍼스,40.0,43,23,20,0,0,35,19,16,0,0,87.5
2021.0,일반대학원,사립,경기,기존,명지대학교 대학원 ,420.0,642,219,245,91,87,448,178,156,61,53,79.5
2021.0,특수대학원,사립,서울,기존,명지대학교 문화예술대학원 _제2캠퍼스,75.0,70,22,48,0,0,49,18,31,0,0,65.3
2021.0,특수대학원,사립,서울,기존,명지대학교 부동산대학원 _제2캠퍼스,40.0,59,43,16,0,0,45,33,12,0,0,112.5
2021.0,특수대학원,사립,서울,기존,명지대학교 사회복지대학원 _제2캠퍼스,40.0,31,9,22,0,0,23,8,15,0,0,57.5
2021.0,특수대학원,사립,경기,폐교,명지대학교 산업대학원 _제2캠퍼스,70.0,75,15,56,4,0,56,12,41,3,0,75.7
2021.0,특수대학원,사립,서울,기존,명지대학교 통합치료대학원 _제2캠퍼스,250.0,335,46,288,0,1,239,35,203,0,1,95.2
2021.0,특수대학원,사립,대전,기존,목원대학교 산업정보언론대학원 ,70.0,18,12,6,0,0,18,12,6,0,0,25.7
2021.0,특수대학원,사립,대전,폐교,목원대학교 신학대학원 ,120.0,73,44,27,1,1,66,35,29,1,1,53.3
