기준연도,학교종류,설립구분,지역,상태,대학원명,입학정원(A),지원자,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,입학자,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,"정원내
신입생충원율(%)
(B/A)x100"
2020.0,일반대학원,국립,강원,기존,국립강릉원주대학교 대학원 ,159.0,183,80,52,21,30,153,63,41,22,27,65.4
2020.0,일반대학원,국립,강원,기존,국립강릉원주대학교 대학원 _제2캠퍼스,38.0,63,15,39,1,8,40,10,23,1,6,86.8
2020.0,특수대학원,국립,강원,기존,국립강릉원주대학교 산업대학원 ,21.0,13,9,4,0,0,11,7,4,0,0,52.4
2020.0,특수대학원,국립,강원,기존,국립강릉원주대학교 산업대학원 _제2캠퍼스,13.0,11,10,1,0,0,9,8,1,0,0,69.2
2020.0,특수대학원,국립,경북,기존,국립경국대학교 교육대학원 ,92.0,78,38,40,0,0,60,25,35,0,0,65.2
2020.0,일반대학원,국립,경북,기존,국립경국대학교 일반대학원 ,203.0,255,144,75,26,10,183,109,56,12,6,81.3
2020.0,전문대학원,국립,경북,기존,국립경국대학교 한국문화산업전문대학원 ,35.0,29,15,14,0,0,17,7,10,0,0,48.6
2020.0,특수대학원,국립,경북,기존,국립경국대학교 행정경영대학원 ,50.0,25,20,5,0,0,20,16,4,0,0,40.0
2020.0,특수대학원,국립,충남,폐교,국립공주대학교 경영행정대학원 ,43.0,43,30,11,1,1,41,29,10,1,1,90.7
2020.0,특수대학원,국립,충남,기존,국립공주대학교 교육대학원 ,242.0,649,136,513,0,0,227,56,171,0,0,93.8
2020.0,특수대학원,국립,충남,기존,국립공주대학교 국가사회안전대학원 ,40.0,42,29,9,4,0,31,21,7,3,0,70.0
2020.0,일반대학원,국립,충남,기존,국립공주대학교 대학원 ,631.0,854,363,339,106,46,579,261,218,65,35,75.9
2020.0,특수대학원,국립,충남,기존,국립공주대학교 문화유산대학원 ,30.0,30,14,16,0,0,27,12,15,0,0,90.0
2020.0,특수대학원,국립,충남,기존,국립공주대학교 산업과학대학원 ,34.0,42,30,12,0,0,27,19,8,0,0,79.4
2020.0,특수대학원,국립,충남,폐교,국립공주대학교 안보과학대학원 ,0.0,7,6,1,0,0,6,5,1,0,0,0.0
2020.0,특수대학원,국립,충남,기존,국립공주대학교 테크노융합대학원 ,29.0,48,43,4,1,0,32,28,3,1,0,106.9
2020.0,특수대학원,국립,충남,기존,국립공주대학교 특수교육대학원 ,70.0,184,27,157,0,0,70,11,59,0,0,100.0
2020.0,특수대학원,국립,전북,기존,국립군산대학교 경영행정대학원 ,30.0,17,9,6,0,2,13,6,5,0,2,36.7
2020.0,특수대학원,국립,전북,기존,국립군산대학교 교육대학원 ,162.0,85,25,58,0,2,61,19,40,0,2,36.4
2020.0,일반대학원,국립,전북,기존,국립군산대학교 대학원 ,218.0,408,120,120,119,49,296,87,95,76,38,83.5
2020.0,특수대학원,국립,전북,기존,국립군산대학교 산업대학원 ,50.0,43,28,14,1,0,38,24,13,1,0,74.0
2020.0,특수대학원,국립,경북,기존,국립금오공과대학교 교육대학원 ,50.0,12,5,7,0,0,9,4,5,0,0,18.0
2020.0,일반대학원,국립,경북,기존,국립금오공과대학교 대학원 ,204.0,218,118,44,39,17,159,101,32,17,9,65.2
2020.0,특수대학원,국립,경북,기존,국립금오공과대학교 산업대학원 ,78.0,67,57,10,0,0,48,42,6,0,0,61.5
2020.0,특수대학원,국립,경북,기존,국립금오공과대학교 컨설팅대학원 ,32.0,21,19,2,0,0,17,15,2,0,0,53.1
2020.0,특수대학원,국립,전남,기존,국립목포대학교 경영행정대학원 ,50.0,50,33,17,0,0,41,28,13,0,0,82.0
2020.0,특수대학원,국립,전남,기존,국립목포대학교 교육대학원 ,170.0,151,32,119,0,0,96,17,79,0,0,56.5
2020.0,일반대학원,국립,전남,기존,국립목포대학교 대학원 ,297.0,282,117,116,24,25,233,96,95,20,22,64.3
2020.0,특수대학원,국립,전남,폐교,국립목포대학교 산업기술대학원 ,26.0,22,13,9,0,0,18,11,7,0,0,69.2
2020.0,일반대학원,국립,전남,기존,국립목포해양대학교 대학원 ,51.0,64,45,9,4,6,48,34,6,4,4,78.4
2020.0,특수대학원,국립,전남,기존,국립목포해양대학교 해양산업대학원 ,12.0,5,5,0,0,0,3,3,0,0,0,25.0
2020.0,특수대학원,국립,부산,기존,국립부경대학교 경영대학원 ,130.0,122,66,50,2,4,80,43,34,2,1,59.2
2020.0,특수대학원,국립,부산,기존,국립부경대학교 교육대학원 ,200.0,213,36,170,1,6,126,22,103,0,1,62.5
2020.0,특수대학원,국립,부산,기존,국립부경대학교 글로벌수산대학원 ,28.0,39,16,3,15,5,36,13,3,15,5,57.1
2020.0,특수대학원,국립,부산,기존,국립부경대학교 글로벌정책대학원 ,70.0,64,26,25,6,7,43,12,21,4,6,47.1
2020.0,전문대학원,국립,부산,기존,국립부경대학교 기술경영전문대학원 ,39.0,63,28,8,19,8,52,22,7,15,8,74.4
2020.0,일반대학원,국립,부산,기존,국립부경대학교 대학원 ,717.0,1008,366,314,161,167,724,307,228,82,107,74.6
2020.0,특수대학원,국립,부산,기존,국립부경대학교 산업대학원 ,86.0,104,82,22,0,0,79,63,16,0,0,91.9
2020.0,특수대학원,국립,부산,폐교,국립부경대학교 세계수산대학원 ,3.0,148,0,0,100,48,30,0,0,16,14,0.0
2020.0,특수대학원,국립,전남,기존,국립순천대학교 경영행정대학원 ,40.0,13,9,4,0,0,10,8,2,0,0,25.0
2020.0,특수대학원,국립,전남,기존,국립순천대학교 교육대학원 ,136.0,104,26,78,0,0,76,20,56,0,0,55.9
2020.0,특수대학원,국립,전남,기존,국립순천대학교 사회문화예술대학원 ,30.0,17,6,11,0,0,14,4,10,0,0,46.7
2020.0,특수대학원,국립,전남,기존,국립순천대학교 산업대학원 ,30.0,11,8,3,0,0,8,5,3,0,0,26.7
2020.0,일반대학원,국립,전남,기존,국립순천대학교 일반대학원 ,255.0,258,117,96,29,16,203,90,70,27,16,62.7
2020.0,특수대학원,국립,경남,기존,국립창원대학교 경영대학원 ,95.0,82,56,26,0,0,62,44,18,0,0,65.3
2020.0,특수대학원,국립,경남,기존,국립창원대학교 교육대학원 ,63.0,79,12,67,0,0,30,4,26,0,0,47.6
2020.0,일반대학원,국립,경남,기존,국립창원대학교 대학원 ,438.0,463,224,177,41,21,348,172,125,34,17,67.8
2020.0,특수대학원,국립,경남,기존,국립창원대학교 보건대학원 ,35.0,28,1,27,0,0,17,0,17,0,0,48.6
2020.0,특수대학원,국립,경남,기존,국립창원대학교 사회복지대학원 ,30.0,57,12,45,0,0,30,8,22,0,0,100.0
2020.0,특수대학원,국립,경남,기존,국립창원대학교 산업대학원 ,108.0,83,73,10,0,0,67,63,4,0,0,62.0
2020.0,특수대학원,국립,경남,기존,국립창원대학교 행정대학원 ,65.0,22,11,11,0,0,16,8,8,0,0,24.6
2020.0,특수대학원,국립,충북,기존,국립한국교통대학교 교육대학원 ,25.0,54,12,42,0,0,21,7,14,0,0,84.0
2020.0,전문대학원,국립,충북,기존,국립한국교통대학교 교통대학원 ,30.0,55,34,6,15,0,44,26,5,13,0,103.3
2020.0,특수대학원,국립,충북,기존,국립한국교통대학교 글로벌융합대학원 ,72.0,85,52,8,21,4,68,44,5,15,4,68.1
2020.0,일반대학원,국립,충북,기존,국립한국교통대학교 대학원 ,151.0,189,113,56,15,5,141,87,40,10,4,84.1
2020.0,특수대학원,국립,부산,기존,국립한국해양대학교 글로벌물류대학원 ,35.0,31,30,1,0,0,28,27,1,0,0,80.0
2020.0,일반대학원,국립,부산,기존,국립한국해양대학교 대학원 ,248.0,366,207,66,68,25,288,168,55,44,21,89.9
2020.0,특수대학원,국립,부산,기존,국립한국해양대학교 해사산업대학원 ,30.0,114,20,1,75,18,89,15,1,56,17,53.3
2020.0,전문대학원,국립,부산,기존,국립한국해양대학교 해양과학기술전문대학원 ,30.0,35,25,6,3,1,25,19,5,1,0,80.0
2020.0,특수대학원,국립,부산,기존,국립한국해양대학교 해양금융대학원 ,30.0,39,28,11,0,0,31,22,9,0,0,103.3
2020.0,특수대학원,국립,대전,기존,국립한밭대학교 산업대학원 ,46.0,78,52,9,17,0,64,41,7,16,0,104.3
2020.0,일반대학원,국립,대전,기존,국립한밭대학교 일반대학원 ,129.0,162,94,47,8,13,107,68,31,3,5,76.7
2020.0,전문대학원,국립,대전,폐교,국립한밭대학교 정보통신전문대학원 ,44.0,40,30,9,1,0,34,25,8,1,0,75.0
2020.0,특수대학원,국립,대전,기존,국립한밭대학교 창업경영대학원 ,42.0,95,39,20,27,9,78,28,15,27,8,102.4
2020.0,특수대학원,사립,서울,기존,국민대학교 경영대학원 ,103.0,174,79,58,26,11,131,59,41,22,9,97.1
2020.0,특수대학원,사립,서울,기존,국민대학교 교육대학원 ,198.0,665,132,533,0,0,186,41,145,0,0,93.9
2020.0,특수대학원,사립,서울,기존,국민대학교 글로벌 창업벤처대학원 ,37.0,36,20,15,0,1,29,16,12,0,1,75.7
2020.0,일반대학원,사립,서울,기존,국민대학교 대학원 ,425.0,1119,242,315,190,372,513,162,161,68,122,76.0
2020.0,특수대학원,사립,서울,기존,국민대학교 디자인대학원 ,70.0,89,21,64,0,4,56,13,39,0,4,74.3
2020.0,특수대학원,사립,서울,기존,국민대학교 법무대학원 ,51.0,41,27,7,2,5,29,21,6,0,2,52.9
2020.0,전문대학원,사립,서울,기존,국민대학교 비즈니스IT전문대학원 ,43.0,71,51,15,3,2,50,38,9,2,1,109.3
2020.0,특수대학원,사립,서울,기존,국민대학교 소프트웨어융합대학원 ,40.0,39,29,10,0,0,29,21,8,0,0,72.5
2020.0,특수대학원,사립,서울,기존,국민대학교 스포츠산업대학원 ,52.0,70,22,26,15,7,52,14,20,15,3,65.4
2020.0,전문대학원,사립,서울,폐교,국민대학교 자동차공학전문대학원 ,58.0,66,65,1,0,0,60,59,1,0,0,103.4
2020.0,특수대학원,사립,서울,기존,국민대학교 자동차산업대학원 ,22.0,21,18,1,2,0,18,15,1,2,0,72.7
2020.0,특수대학원,사립,서울,기존,국민대학교 정치대학원 ,65.0,91,55,13,17,6,69,43,9,14,3,80.0
2020.0,특수대학원,사립,서울,기존,국민대학교 종합예술대학원 ,65.0,81,10,70,1,0,61,7,53,1,0,92.3
2020.0,전문대학원,사립,서울,기존,국민대학교 테크노디자인전문대학원 ,91.0,240,65,74,44,57,139,37,41,27,34,85.7
2020.0,특수대학원,사립,서울,기존,국민대학교 행정대학원 ,55.0,71,19,49,1,2,47,16,30,1,0,83.6
2020.0,특수대학원,사립,충북,기존,극동대학교 교육대학원 ,35.0,6,4,2,0,0,5,4,1,0,0,14.3
2020.0,특수대학원,사립,충북,기존,극동대학교 글로벌대학원 ,37.0,32,9,16,5,2,26,6,13,5,2,51.4
2020.0,특수대학원,사립,충북,폐교,극동대학교 보건과학대학원 ,15.0,3,2,1,0,0,3,2,1,0,0,20.0
2020.0,특수대학원,사립,충북,폐교,극동대학교 산업기술보안대학원 ,10.0,0,0,0,0,0,0,0,0,0,0,0.0
2020.0,일반대학원,사립,충북,기존,극동대학교 일반대학원 ,30.0,22,11,10,0,1,20,10,9,0,1,63.3
2020.0,일반대학원,사립,충남,기존,금강대학교 일반대학원 ,15.0,14,5,9,0,0,14,5,9,0,0,93.3
2020.0,특수대학원,사립,경북,기존,김천대학교 글로컬휴먼대학원 ,10.0,84,6,7,38,33,64,6,6,22,30,120.0
2020.0,특수대학원,사립,충남,폐교,나사렛대학교 교육대학원 ,10.0,11,4,7,0,0,8,4,4,0,0,80.0
2020.0,특수대학원,사립,충남,기존,나사렛대학교 사회복지대학원 ,8.0,14,3,10,1,0,9,3,5,1,0,100.0
2020.0,특수대학원,사립,충남,기존,나사렛대학교 신학대학원 ,33.0,22,14,8,0,0,20,13,7,0,0,60.6
2020.0,일반대학원,사립,충남,기존,나사렛대학교 일반대학원 ,32.0,46,15,30,0,1,34,9,24,0,1,103.1
2020.0,특수대학원,사립,충남,폐교,나사렛대학교 재활복지대학원 ,28.0,33,16,17,0,0,27,14,13,0,0,96.4
2020.0,특수대학원,사립,광주,기존,남부대학교 교육대학원 ,60.0,106,15,91,0,0,61,9,52,0,0,101.7
2020.0,특수대학원,사립,광주,기존,남부대학교 문화복지대학원 ,40.0,56,22,29,5,0,36,17,19,0,0,90.0
2020.0,일반대학원,사립,광주,기존,남부대학교 일반대학원 ,60.0,84,33,40,11,0,64,22,31,11,0,88.3
2020.0,특수대학원,사립,충남,기존,남서울대학교 국제대학원 ,10.0,150,4,14,105,27,61,3,12,32,14,150.0
2020.0,일반대학원,사립,충남,기존,남서울대학교 일반대학원 ,90.0,238,38,122,30,48,125,29,48,14,34,85.6
2020.0,특수대학원,사립,충남,기존,남서울대학교 특수대학원 ,80.0,172,39,61,36,36,135,34,45,29,27,98.8
2020.0,특수대학원,사립,경기,기존,단국대학교 경영대학원 ,120.0,167,99,42,17,9,127,77,30,12,8,89.2
2020.0,특수대학원,사립,경기,기존,단국대학교 교육대학원 ,128.0,450,94,356,0,0,111,26,85,0,0,86.7
2020.0,특수대학원,사립,충남,기존,단국대학교 교육대학원 _제2캠퍼스,30.0,55,34,21,0,0,29,14,15,0,0,96.7
2020.0,특수대학원,사립,경기,기존,단국대학교 문화예술대학원 ,155.0,143,46,60,13,24,102,34,47,6,15,52.3
2020.0,특수대학원,사립,충남,기존,단국대학교 보건복지대학원 _제2캠퍼스,50.0,76,17,58,1,0,56,12,43,1,0,110.0
2020.0,특수대학원,사립,경기,기존,단국대학교 부동산・건설대학원 ,80.0,112,91,20,1,0,82,67,14,1,0,101.3
2020.0,특수대학원,사립,충남,기존,단국대학교 스포츠과학대학원 _제2캠퍼스,45.0,23,18,5,0,0,13,12,1,0,0,28.9
2020.0,전문대학원,사립,경기,폐교,단국대학교 영화콘텐츠전문대학원 ,40.0,0,0,0,0,0,0,0,0,0,0,0.0
2020.0,일반대학원,사립,경기,기존,단국대학교 일반대학원 ,701.0,976,290,386,92,208,617,205,242,54,116,63.8
2020.0,일반대학원,사립,충남,기존,단국대학교 일반대학원 _제2캠퍼스,288.0,390,174,174,25,17,293,135,136,14,8,94.1
2020.0,특수대학원,사립,경기,폐교,단국대학교 정보·지식재산대학원 ,83.0,110,51,20,28,11,74,38,15,14,7,63.9
2020.0,특수대학원,사립,충남,기존,단국대학교 정책경영대학원 _제2캠퍼스,50.0,74,31,43,0,0,54,27,27,0,0,108.0
2020.0,특수대학원,사립,경기,기존,단국대학교 특수교육대학원 ,110.0,220,27,193,0,0,113,13,100,0,0,102.7
2020.0,특수대학원,사립,경기,기존,단국대학교 행정법무대학원 ,120.0,151,48,103,0,0,123,38,85,0,0,102.5
2020.0,특수대학원,사립,경북,기존,대구가톨릭대학교 교육대학원 ,78.0,226,36,190,0,0,78,15,63,0,0,100.0
2020.0,일반대학원,사립,경북,기존,대구가톨릭대학교 대학원 ,347.0,455,142,256,32,25,367,117,201,29,20,91.6
2020.0,특수대학원,사립,대구,기존,대구가톨릭대학교 사회복지대학원 ,45.0,64,10,54,0,0,50,9,41,0,0,111.1
2020.0,특수대학원,사립,대구,폐교,대구가톨릭대학교 사회적경제경영대학원 ,30.0,38,19,18,1,0,26,15,10,1,0,83.3
2020.0,특수대학원,사립,대구,기존,대구가톨릭대학교 상담대학원 ,60.0,75,7,68,0,0,46,3,43,0,0,76.7
2020.0,특수대학원,사립,대구,기존,대구가톨릭대학교 신학대학원 ,8.0,15,3,12,0,0,12,2,10,0,0,150.0
2020.0,특수대학원,사립,대구,폐교,대구가톨릭대학교 예술대학원 ,30.0,26,4,22,0,0,20,2,18,0,0,66.7
2020.0,특수대학원,사립,대구,기존,대구가톨릭대학교 유스티노자유대학원 ,15.0,28,12,16,0,0,22,8,14,0,0,146.7
2020.0,특수대학원,사립,경북,기존,대구가톨릭대학교 유아교육대학원 ,20.0,24,0,24,0,0,17,0,17,0,0,85.0
2020.0,특수대학원,사립,경북,기존,대구가톨릭대학교 의료보건산업대학원 ,95.0,117,31,86,0,0,75,19,56,0,0,78.9
2020.0,일반대학원,특별법법인,대구,기존,대구경북과학기술원 일반대학원 ,400.0,481,342,131,8,0,245,168,76,1,0,61.0
2020.0,특수대학원,국립,대구,기존,대구교육대학교 교육대학원 ,373.0,425,99,326,0,0,305,64,241,0,0,81.8
2020.0,특수대학원,사립,경북,기존,대구대학교 교육대학원 ,120.0,234,54,180,0,0,126,28,98,0,0,105.0
2020.0,일반대학원,사립,경북,기존,대구대학교 대학원 ,300.0,473,155,227,47,44,323,113,165,24,21,92.7
2020.0,특수대학원,사립,경북,기존,대구대학교 디자인・산업행정대학원 ,40.0,24,6,18,0,0,11,3,8,0,0,27.5
2020.0,특수대학원,사립,경북,기존,대구대학교 사회복지대학원 ,40.0,56,23,33,0,0,42,17,25,0,0,105.0
2020.0,특수대학원,사립,대구,기존,대구대학교 재활과학대학원 ,110.0,165,47,118,0,0,130,39,91,0,0,118.2
2020.0,특수대학원,사립,경북,기존,대구대학교 특수교육대학원 ,30.0,30,7,23,0,0,25,5,20,0,0,83.3
2020.0,특수대학원,사립,경북,폐교,대구사이버대학교 휴먼케어대학원 ,40.0,63,6,57,0,0,38,4,34,0,0,95.0
2020.0,일반대학원,사립,경북,기존,대구한의대학교 대학원 ,110.0,146,64,71,3,8,117,45,65,3,4,100.0
2020.0,특수대학원,사립,경북,기존,대구한의대학교 보건・복지대학원 ,28.0,49,9,40,0,0,33,7,26,0,0,117.9
2020.0,특수대학원,사립,경북,폐교,대구한의대학교 한방산업대학원 ,14.0,21,6,14,0,1,15,4,10,0,1,100.0
2020.0,일반대학원,사립,경북,기존,대신대학교 대학원 ,20.0,30,20,10,0,0,18,12,6,0,0,90.0
2020.0,특수대학원,사립,경북,기존,대신대학교 신학대학원 ,60.0,67,33,34,0,0,60,27,33,0,0,100.0
2020.0,일반대학원,사립,세종,기존,대전가톨릭대학교 대학원 ,30.0,14,14,0,0,0,10,10,0,0,0,33.3
2020.0,특수대학원,사립,대전,폐교,대전대학교 경영행정・사회복지대학원 ,45.0,59,32,27,0,0,45,26,19,0,0,100.0
2020.0,특수대학원,사립,대전,기존,대전대학교 교육대학원 ,50.0,72,10,62,0,0,47,5,42,0,0,94.0
2020.0,특수대학원,사립,대전,기존,대전대학교 보건의료대학원 ,50.0,44,17,27,0,0,34,11,23,0,0,68.0
2020.0,특수대학원,사립,대전,폐교,대전대학교 상담대학원 ,25.0,49,7,42,0,0,27,2,25,0,0,108.0
2020.0,일반대학원,사립,대전,기존,대전대학교 일반대학원 ,219.0,353,126,171,37,19,225,98,91,23,13,86.3
2020.0,특수대학원,사립,대전,기존,대전신학대학교 신학대학원 ,30.0,43,28,15,0,0,30,21,9,0,0,100.0
2020.0,일반대학원,사립,대전,기존,대전신학대학교 일반대학원 ,12.0,5,3,2,0,0,5,3,2,0,0,41.7
2020.0,특수대학원,사립,경기,기존,대진대학교 공공정책대학원 ,30.0,29,21,7,1,0,27,19,7,1,0,86.7
2020.0,특수대학원,사립,경기,기존,대진대학교 교육대학원 ,60.0,95,15,78,0,2,57,9,47,0,1,93.3
2020.0,일반대학원,사립,경기,기존,대진대학교 대학원 ,91.0,170,76,26,33,35,137,52,20,32,33,79.1
2020.0,특수대학원,사립,경기,기존,대진대학교 통일대학원 ,36.0,33,25,7,1,0,26,20,5,1,0,69.4
2020.0,특수대학원,사립,서울,기존,덕성여자대학교 교육대학원 ,60.0,138,4,134,0,0,62,3,59,0,0,103.3
2020.0,일반대학원,사립,서울,기존,덕성여자대학교 대학원 ,97.0,100,7,90,0,3,53,4,47,0,2,52.6
2020.0,특수대학원,사립,서울,폐교,덕성여자대학교 문화산업대학원 ,27.0,31,1,30,0,0,12,1,11,0,0,44.4
2020.0,전문대학원,사립,서울,기존,동국대학교 경영전문대학원 ,70.0,31,12,3,6,10,26,7,2,6,11,12.9
2020.0,특수대학원,사립,서울,기존,동국대학교 경찰사법대학원 ,50.0,99,37,34,26,2,72,27,18,25,2,90.0
2020.0,특수대학원,사립,서울,기존,동국대학교 교육대학원 ,139.0,367,72,282,3,10,84,19,58,1,6,55.4
2020.0,특수대학원,사립,서울,기존,동국대학교 국제정보보호대학원 ,80.0,64,52,12,0,0,46,36,10,0,0,57.5
2020.0,일반대학원,사립,서울,기존,동국대학교 대학원 ,842.0,1846,572,478,205,591,1067,427,343,83,214,91.4
2020.0,특수대학원,사립,서울,기존,동국대학교 문화예술대학원 ,140.0,240,38,123,8,71,126,24,82,1,19,75.7
2020.0,특수대학원,사립,서울,기존,동국대학교 법무대학원 ,50.0,62,35,27,0,0,53,32,21,0,0,106.0
2020.0,특수대학원,사립,서울,기존,동국대학교 불교대학원 ,74.0,100,32,68,0,0,75,26,49,0,0,101.4
2020.0,특수대학원,사립,서울,기존,동국대학교 언론정보대학원 ,30.0,43,18,12,2,11,29,17,8,0,4,83.3
2020.0,전문대학원,사립,서울,기존,동국대학교 영상대학원(전문) ,110.0,352,77,67,33,175,183,46,50,13,74,87.3
2020.0,특수대학원,사립,서울,기존,동국대학교 행정대학원 ,100.0,110,47,57,4,2,94,41,49,4,0,90.0
2020.0,특수대학원,사립,경북,기존,동국대학교(WISE) 경영대학원 _분교,25.0,24,17,6,0,1,17,14,3,0,0,68.0
2020.0,특수대학원,사립,경북,기존,동국대학교(WISE) 불교문화대학원 _분교,50.0,57,23,23,5,6,44,18,20,2,4,76.0
2020.0,특수대학원,사립,경북,기존,동국대학교(WISE) 사회과학대학원 _분교,40.0,52,9,42,1,0,45,9,35,1,0,110.0
2020.0,일반대학원,사립,경북,기존,동국대학교(WISE) 일반대학원 _분교,100.0,148,72,63,7,6,93,46,40,3,4,86.0
2020.0,특수대학원,사립,서울,폐교,동덕여자대학교 공연예술대학원 ,0.0,26,10,15,0,1,7,1,6,0,0,0.0
2020.0,특수대학원,사립,서울,기존,동덕여자대학교 교육대학원 ,15.0,11,0,11,0,0,6,0,6,0,0,40.0
2020.0,특수대학원,사립,서울,폐교,동덕여자대학교 문화 예술치료대학원 ,0.0,6,1,5,0,0,5,1,4,0,0,0.0
2020.0,특수대학원,사립,서울,기존,동덕여자대학교 미래전략융합대학원 ,95.0,102,12,89,0,1,45,0,45,0,0,47.4
2020.0,특수대학원,사립,서울,폐교,동덕여자대학교 보건과학대학원 ,0.0,9,0,8,0,1,6,0,5,0,1,0.0
2020.0,일반대학원,사립,서울,기존,동덕여자대학교 일반대학원 ,100.0,121,6,110,0,5,70,4,64,0,2,68.0
2020.0,전문대학원,사립,서울,폐교,동덕여자대학교 패션전문대학원 ,35.0,3,0,3,0,0,2,0,2,0,0,5.7
2020.0,특수대학원,사립,부산,기존,동명대학교 복지산업대학원 ,20.0,40,7,28,1,4,29,6,19,0,4,125.0
2020.0,일반대학원,사립,부산,기존,동명대학교 일반대학원 ,70.0,158,28,15,41,74,141,21,13,41,66,48.6
2020.0,특수대학원,사립,부산,기존,동서대학교 경영대학원 ,20.0,7,0,1,1,5,2,0,1,1,0,5.0
2020.0,특수대학원,사립,부산,기존,동서대학교 선교복지대학원 ,24.0,28,5,23,0,0,24,5,19,0,0,100.0
2020.0,일반대학원,사립,부산,기존,동서대학교 일반대학원 ,87.0,154,28,17,49,60,132,25,15,33,59,46.0
2020.0,특수대학원,사립,전남,기존,동신대학교 교육대학원 ,15.0,20,6,14,0,0,15,4,11,0,0,100.0
2020.0,일반대학원,사립,전남,기존,동신대학교 대학원 ,160.0,197,86,80,17,14,172,76,68,17,11,90.0
2020.0,특수대학원,사립,전남,기존,동신대학교 사회개발대학원 ,70.0,110,20,60,10,20,98,16,53,9,20,98.6
2020.0,특수대학원,사립,부산,기존,동아대학교 경영대학원 ,70.0,91,62,29,0,0,69,49,20,0,0,98.6
2020.0,특수대학원,사립,부산,기존,동아대학교 교육대학원 ,169.0,207,42,165,0,0,143,33,110,0,0,84.6
2020.0,전문대학원,사립,부산,기존,동아대학교 국제전문대학원 ,50.0,42,8,6,9,19,35,7,5,6,17,24.0
2020.0,일반대학원,사립,부산,기존,동아대학교 대학원 ,596.0,731,177,294,177,83,537,139,225,113,60,61.1
2020.0,특수대학원,사립,부산,폐교,동아대학교 법무대학원 ,20.0,16,4,12,0,0,9,3,6,0,0,45.0
2020.0,전문대학원,사립,부산,기존,동아대학교 법학전문대학원 ,90.0,721,500,221,0,0,88,59,29,0,0,97.8
2020.0,특수대학원,사립,부산,기존,동아대학교 사회복지대학원 ,50.0,73,10,62,1,0,51,2,48,1,0,100.0
2020.0,특수대학원,사립,경북,기존,동양대학교 교육대학원 ,15.0,13,3,10,0,0,12,3,9,0,0,80.0
2020.0,일반대학원,사립,경북,기존,동양대학교 일반대학원 ,67.0,55,37,17,1,0,46,32,13,1,0,67.2
2020.0,특수대학원,사립,경북,기존,동양대학교 정보대학원 ,40.0,41,26,12,2,1,30,17,10,2,1,67.5
2020.0,특수대학원,사립,부산,기존,동의대학교 경영대학원 ,20.0,24,14,10,0,0,20,11,9,0,0,100.0
2020.0,특수대학원,사립,부산,기존,동의대학교 교육대학원 ,40.0,37,9,28,0,0,27,7,20,0,0,67.5
2020.0,특수대학원,사립,부산,기존,동의대학교 국가안전정책대학원 ,20.0,21,19,2,0,0,20,18,2,0,0,100.0
2020.0,일반대학원,사립,부산,기존,동의대학교 대학원 ,272.0,353,132,147,40,34,271,97,120,30,24,79.8
2020.0,특수대학원,사립,부산,기존,동의대학교 부동산대학원 ,40.0,64,42,22,0,0,40,24,16,0,0,100.0
2020.0,특수대학원,사립,부산,기존,동의대학교 산업문화대학원 ,45.0,40,21,18,1,0,29,16,13,0,0,64.4
2020.0,특수대학원,사립,경기,기존,루터대학교 대학원 ,30.0,24,9,15,0,0,18,6,12,0,0,60.0
2020.0,특수대학원,사립,서울,기존,명지대학교 경영대학원 _제2캠퍼스,30.0,37,22,13,0,2,26,17,8,0,1,83.3
2020.0,특수대학원,사립,서울,기존,명지대학교 교육대학원 _제2캠퍼스,70.0,204,19,175,3,7,68,6,55,2,5,87.1
2020.0,전문대학원,사립,서울,기존,명지대학교 기록정보과학전문대학원 _제2캠퍼스,40.0,45,28,17,0,0,35,22,13,0,0,87.5
2020.0,일반대학원,사립,경기,기존,명지대학교 대학원 ,420.0,683,202,306,79,96,450,148,180,60,62,78.1
2020.0,특수대학원,사립,서울,기존,명지대학교 문화예술대학원 _제2캠퍼스,75.0,102,27,75,0,0,77,19,58,0,0,102.7
2020.0,특수대학원,사립,서울,기존,명지대학교 부동산대학원 _제2캠퍼스,40.0,56,45,11,0,0,38,32,6,0,0,95.0
2020.0,특수대학원,사립,서울,폐교,명지대학교 사회교육대학원 _제2캠퍼스,0.0,115,10,104,0,1,76,8,68,0,0,0.0
2020.0,특수대학원,사립,서울,기존,명지대학교 사회복지대학원 _제2캠퍼스,40.0,39,15,23,0,1,21,6,15,0,0,52.5
2020.0,특수대학원,사립,경기,폐교,명지대학교 산업대학원 _제2캠퍼스,70.0,117,34,78,5,0,87,23,59,5,0,117.1
2020.0,특수대학원,사립,서울,기존,명지대학교 통합치료대학원 _제2캠퍼스,250.0,203,28,175,0,0,129,19,110,0,0,51.6
2020.0,특수대학원,사립,대전,기존,목원대학교 산업정보언론대학원 ,70.0,26,11,13,1,1,23,9,12,1,1,30.0
2020.0,특수대학원,사립,대전,폐교,목원대학교 신학대학원 ,120.0,94,61,32,0,1,73,48,24,0,1,60.0
2020.0,일반대학원,사립,대전,기존,목원대학교 일반대학원 ,136.0,326,57,75,95,99,283,38,61,88,96,72.8
2020.0,특수대학원,사립,대전,기존,배재대학교 관광축제한류대학원 ,50.0,11,8,1,0,2,10,7,1,0,2,16.0
