기준연도,학교종류,설립구분,지역,상태,대학원명,입학정원(A),지원자,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,입학자,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,"정원내
신입생충원율(%)
(B/A)x100"
2022.0,특수대학원,국립,강원,기존,국립강릉원주대학교 교육대학원 ,86.0,66,17,49,0,0,40,10,30,0,0,46.5
2022.0,특수대학원,국립,강원,기존,국립강릉원주대학교 교육대학원 _제2캠퍼스,26.0,16,1,15,0,0,14,1,13,0,0,53.8
2022.0,일반대학원,국립,강원,기존,국립강릉원주대학교 대학원 ,159.0,210,76,76,33,25,179,64,63,27,25,79.9
2022.0,일반대학원,국립,강원,기존,국립강릉원주대학교 대학원 _제2캠퍼스,38.0,41,10,25,4,2,33,10,19,2,2,76.3
2022.0,특수대학원,국립,강원,기존,국립강릉원주대학교 산업대학원 ,21.0,13,8,5,0,0,13,8,5,0,0,61.9
2022.0,특수대학원,국립,강원,기존,국립강릉원주대학교 산업대학원 _제2캠퍼스,13.0,13,12,1,0,0,11,10,1,0,0,84.6
2022.0,특수대학원,국립,경북,기존,국립경국대학교 교육대학원 ,92.0,122,46,76,0,0,69,27,42,0,0,75.0
2022.0,일반대학원,국립,경북,기존,국립경국대학교 일반대학원 ,203.0,264,113,109,26,16,210,96,83,18,13,88.2
2022.0,전문대학원,국립,경북,기존,국립경국대학교 한국문화산업전문대학원 ,35.0,26,13,12,0,1,14,6,8,0,0,40.0
2022.0,특수대학원,국립,경북,기존,국립경국대학교 행정경영대학원 ,50.0,31,17,14,0,0,24,13,11,0,0,48.0
2022.0,특수대학원,국립,충남,기존,국립공주대학교 경영대학원 ,32.0,22,13,9,0,0,19,12,7,0,0,59.4
2022.0,특수대학원,국립,충남,기존,국립공주대학교 교육대학원 ,242.0,767,161,606,0,0,229,63,166,0,0,94.6
2022.0,특수대학원,국립,충남,기존,국립공주대학교 국가사회안전대학원 ,40.0,41,32,5,4,0,41,32,5,4,0,92.5
2022.0,일반대학원,국립,충남,기존,국립공주대학교 대학원 ,588.0,985,408,451,82,44,652,276,304,48,24,98.6
2022.0,특수대학원,국립,충남,기존,국립공주대학교 문화유산대학원 ,30.0,26,14,12,0,0,26,14,12,0,0,86.7
2022.0,특수대학원,국립,충남,기존,국립공주대학교 산업과학대학원 ,34.0,31,20,11,0,0,31,20,11,0,0,91.2
2022.0,전문대학원,국립,충남,기존,국립공주대학교 정책융합전문대학원 ,40.0,44,24,18,1,1,30,14,14,1,1,70.0
2022.0,특수대학원,국립,충남,기존,국립공주대학교 테크노융합대학원 ,29.0,45,39,6,0,0,32,29,3,0,0,110.3
2022.0,특수대학원,국립,충남,기존,국립공주대학교 특수교육대학원 ,70.0,70,11,59,0,0,70,11,59,0,0,100.0
2022.0,특수대학원,국립,전북,기존,국립군산대학교 경영행정대학원 ,30.0,12,7,5,0,0,9,4,5,0,0,30.0
2022.0,특수대학원,국립,전북,기존,국립군산대학교 교육대학원 ,162.0,74,19,54,0,1,43,12,30,0,1,25.9
2022.0,일반대학원,국립,전북,기존,국립군산대학교 대학원 ,218.0,453,132,115,118,88,339,105,91,86,57,89.9
2022.0,특수대학원,국립,전북,기존,국립군산대학교 산업대학원 ,50.0,49,31,18,0,0,44,27,17,0,0,88.0
2022.0,특수대학원,국립,경북,기존,국립금오공과대학교 교육대학원 ,50.0,22,11,11,0,0,15,9,6,0,0,30.0
2022.0,일반대학원,국립,경북,기존,국립금오공과대학교 대학원 ,204.0,229,128,50,36,15,190,110,48,26,6,77.5
2022.0,특수대학원,국립,경북,기존,국립금오공과대학교 산업대학원 ,78.0,58,40,13,5,0,50,34,11,5,0,57.7
2022.0,특수대학원,국립,경북,기존,국립금오공과대학교 컨설팅대학원 ,32.0,12,10,2,0,0,11,9,2,0,0,34.4
2022.0,특수대학원,국립,전남,기존,국립목포대학교 경영행정대학원 ,50.0,39,25,14,0,0,33,21,12,0,0,66.0
2022.0,특수대학원,국립,전남,기존,국립목포대학교 교육대학원 ,127.0,145,28,117,0,0,76,14,62,0,0,59.8
2022.0,일반대학원,국립,전남,기존,국립목포대학교 대학원 ,297.0,261,119,115,14,13,201,95,88,8,10,61.6
2022.0,특수대학원,국립,전남,폐교,국립목포대학교 산업기술대학원 ,26.0,26,18,8,0,0,24,16,8,0,0,92.3
2022.0,일반대학원,국립,전남,기존,국립목포해양대학교 대학원 ,51.0,59,42,12,5,0,51,35,11,5,0,90.2
2022.0,특수대학원,국립,전남,기존,국립목포해양대학교 해양산업대학원 ,12.0,4,4,0,0,0,3,3,0,0,0,25.0
2022.0,특수대학원,국립,부산,기존,국립부경대학교 경영대학원 ,130.0,95,48,39,4,4,65,34,27,2,2,46.9
2022.0,특수대학원,국립,부산,기존,국립부경대학교 교육대학원 ,200.0,162,24,135,0,3,96,17,78,0,1,47.5
2022.0,특수대학원,국립,부산,기존,국립부경대학교 글로벌수산대학원 ,29.0,29,11,3,10,5,27,10,2,10,5,41.4
2022.0,특수대학원,국립,부산,기존,국립부경대학교 글로벌정책대학원 ,70.0,60,17,28,6,9,46,13,23,3,7,51.4
2022.0,전문대학원,국립,부산,기존,국립부경대학교 기술경영전문대학원 ,39.0,62,26,11,16,9,46,19,11,8,8,76.9
2022.0,일반대학원,국립,부산,기존,국립부경대학교 대학원 ,717.0,1213,423,387,213,190,849,341,289,114,105,87.9
2022.0,특수대학원,국립,부산,기존,국립부경대학교 산업대학원 ,88.0,138,89,49,0,0,82,53,29,0,0,93.2
2022.0,특수대학원,국립,전남,기존,국립순천대학교 경영행정대학원 ,40.0,13,6,7,0,0,10,5,5,0,0,25.0
2022.0,특수대학원,국립,전남,기존,국립순천대학교 교육대학원 ,136.0,128,42,86,0,0,76,26,50,0,0,55.9
2022.0,특수대학원,국립,전남,기존,국립순천대학교 사회문화예술대학원 ,30.0,19,7,12,0,0,16,6,10,0,0,53.3
2022.0,특수대학원,국립,전남,기존,국립순천대학교 산업대학원 ,30.0,19,11,8,0,0,13,6,7,0,0,43.3
2022.0,일반대학원,국립,전남,기존,국립순천대학교 일반대학원 ,255.0,471,156,153,68,94,340,138,117,42,43,100.0
2022.0,특수대학원,국립,경남,기존,국립창원대학교 경영대학원 ,95.0,62,38,24,0,0,43,30,13,0,0,45.3
2022.0,특수대학원,국립,경남,기존,국립창원대학교 교육대학원 ,63.0,91,22,69,0,0,37,16,21,0,0,58.7
2022.0,일반대학원,국립,경남,기존,국립창원대학교 대학원 ,438.0,534,214,197,83,40,373,180,142,23,28,73.5
2022.0,특수대학원,국립,경남,기존,국립창원대학교 보건대학원 ,35.0,36,4,32,0,0,26,3,23,0,0,74.3
2022.0,특수대학원,국립,경남,기존,국립창원대학교 사회복지대학원 ,30.0,37,11,26,0,0,29,10,19,0,0,96.7
2022.0,특수대학원,국립,경남,기존,국립창원대학교 산업대학원 ,108.0,75,60,15,0,0,57,45,12,0,0,52.8
2022.0,특수대학원,국립,경남,기존,국립창원대학교 행정대학원 ,65.0,21,10,11,0,0,18,10,8,0,0,27.7
2022.0,특수대학원,국립,충북,기존,국립한국교통대학교 교육대학원 ,25.0,39,9,29,0,1,21,6,14,0,1,80.0
2022.0,전문대학원,국립,충북,기존,국립한국교통대학교 교통대학원 ,30.0,49,34,3,11,1,42,29,1,11,1,100.0
2022.0,특수대학원,국립,충북,기존,국립한국교통대학교 글로벌융합대학원 ,72.0,86,62,13,7,4,67,46,11,6,4,79.2
2022.0,일반대학원,국립,충북,기존,국립한국교통대학교 대학원 ,151.0,179,115,49,10,5,149,102,38,6,3,92.7
2022.0,특수대학원,국립,부산,기존,국립한국해양대학교 글로벌물류대학원 ,25.0,29,27,2,0,0,23,22,1,0,0,92.0
2022.0,일반대학원,국립,부산,기존,국립한국해양대학교 대학원 ,251.0,374,237,68,47,22,259,167,42,35,15,83.3
2022.0,특수대학원,국립,부산,기존,국립한국해양대학교 해사산업대학원 ,30.0,114,20,1,82,11,80,15,1,55,9,53.3
2022.0,전문대학원,국립,부산,기존,국립한국해양대학교 해양과학기술전문대학원 ,30.0,37,16,10,5,6,25,12,8,1,4,66.7
2022.0,특수대학원,국립,부산,기존,국립한국해양대학교 해양금융대학원 ,30.0,33,23,10,0,0,25,17,8,0,0,83.3
2022.0,특수대학원,국립,대전,기존,국립한밭대학교 산업대학원 ,46.0,77,47,13,15,2,50,32,6,10,2,82.6
2022.0,일반대학원,국립,대전,기존,국립한밭대학교 일반대학원 ,129.0,210,104,31,41,34,137,67,28,24,18,73.6
2022.0,전문대학원,국립,대전,폐교,국립한밭대학교 정보통신전문대학원 ,44.0,46,27,16,3,0,34,20,13,1,0,75.0
2022.0,특수대학원,국립,대전,기존,국립한밭대학교 창업경영대학원 ,42.0,84,34,18,27,5,69,27,12,25,5,92.9
2022.0,특수대학원,사립,서울,기존,국민대학교 경영대학원 ,120.0,283,94,85,47,57,204,61,51,43,49,93.3
2022.0,특수대학원,사립,서울,기존,국민대학교 교육대학원 ,198.0,1085,192,893,0,0,220,48,172,0,0,111.1
2022.0,특수대학원,사립,서울,기존,국민대학교 글로벌 창업벤처대학원 ,35.0,47,28,19,0,0,38,23,15,0,0,108.6
2022.0,일반대학원,사립,서울,기존,국민대학교 대학원 ,437.0,1400,275,488,245,392,639,177,240,76,146,95.4
2022.0,특수대학원,사립,서울,기존,국민대학교 디자인대학원 ,70.0,144,28,107,0,9,75,18,56,0,1,105.7
2022.0,특수대학원,사립,서울,기존,국민대학교 법무대학원 ,46.0,53,39,11,1,2,42,33,9,0,0,91.3
2022.0,전문대학원,사립,서울,기존,국민대학교 비즈니스IT전문대학원 ,43.0,67,45,22,0,0,42,28,14,0,0,97.7
2022.0,특수대학원,사립,서울,기존,국민대학교 소프트웨어융합대학원 ,40.0,69,55,13,1,0,38,30,7,1,0,92.5
2022.0,특수대학원,사립,서울,기존,국민대학교 스포츠산업대학원 ,47.0,87,17,21,37,12,62,10,17,29,6,57.4
2022.0,전문대학원,사립,서울,폐교,국민대학교 자동차공학전문대학원 ,58.0,64,50,9,4,1,58,44,9,4,1,91.4
2022.0,특수대학원,사립,서울,기존,국민대학교 자동차산업대학원 ,20.0,24,23,0,1,0,20,19,0,1,0,95.0
2022.0,특수대학원,사립,서울,기존,국민대학교 정치대학원 ,60.0,69,48,13,8,0,58,43,11,4,0,90.0
2022.0,특수대학원,사립,서울,기존,국민대학교 종합예술대학원 ,60.0,78,7,71,0,0,56,7,49,0,0,93.3
2022.0,전문대학원,사립,서울,기존,국민대학교 테크노디자인전문대학원 ,91.0,277,71,104,40,62,145,39,48,25,33,95.6
2022.0,특수대학원,사립,서울,기존,국민대학교 행정대학원 ,50.0,68,21,46,0,1,52,13,38,0,1,102.0
2022.0,특수대학원,사립,충북,기존,극동대학교 교육대학원 ,35.0,5,1,1,1,2,4,1,1,1,1,5.7
2022.0,특수대학원,사립,충북,기존,극동대학교 글로벌대학원 ,62.0,50,22,14,13,1,38,18,10,9,1,45.2
2022.0,특수대학원,사립,충북,폐교,극동대학교 보건과학대학원 ,0.0,1,0,1,0,0,1,0,1,0,0,0.0
2022.0,특수대학원,사립,충북,폐교,극동대학교 산업기술보안대학원 ,0.0,2,2,0,0,0,2,2,0,0,0,0.0
2022.0,일반대학원,사립,충북,기존,극동대학교 일반대학원 ,30.0,38,13,22,2,1,35,13,19,2,1,106.7
2022.0,일반대학원,사립,충남,기존,금강대학교 일반대학원 ,15.0,14,5,9,0,0,12,4,8,0,0,80.0
2022.0,특수대학원,사립,경북,기존,김천대학교 글로컬휴먼대학원 ,10.0,31,4,2,8,17,23,2,2,7,12,40.0
2022.0,일반대학원,사립,경북,기존,김천대학교 대학원 ,30.0,52,6,19,14,13,36,4,16,9,7,66.7
2022.0,특수대학원,사립,경북,기존,김천대학교 사회문화대학원 ,7.0,11,1,3,3,4,8,1,2,3,2,42.9
2022.0,특수대학원,사립,충남,폐교,나사렛대학교 교육대학원 ,10.0,24,5,10,6,3,14,3,6,3,2,90.0
2022.0,특수대학원,사립,충남,기존,나사렛대학교 사회복지대학원 ,8.0,6,1,5,0,0,5,0,5,0,0,62.5
2022.0,특수대학원,사립,충남,기존,나사렛대학교 신학대학원 ,33.0,14,7,7,0,0,10,4,6,0,0,30.3
2022.0,일반대학원,사립,충남,기존,나사렛대학교 일반대학원 ,32.0,44,14,30,0,0,30,11,19,0,0,93.8
2022.0,특수대학원,사립,충남,폐교,나사렛대학교 재활복지대학원 ,28.0,22,13,9,0,0,20,11,9,0,0,71.4
2022.0,특수대학원,사립,광주,기존,남부대학교 교육대학원 ,60.0,131,21,110,0,0,46,5,41,0,0,76.7
2022.0,특수대학원,사립,광주,기존,남부대학교 문화복지대학원 ,40.0,59,23,30,4,2,47,20,23,2,2,107.5
2022.0,일반대학원,사립,광주,기존,남부대학교 일반대학원 ,60.0,99,27,56,14,2,71,16,40,14,1,93.3
2022.0,특수대학원,사립,충남,기존,남서울대학교 국제대학원 ,10.0,70,0,1,46,23,40,0,1,24,15,10.0
2022.0,일반대학원,사립,충남,기존,남서울대학교 일반대학원 ,90.0,306,36,128,62,80,184,20,44,50,70,71.1
2022.0,특수대학원,사립,충남,기존,남서울대학교 특수대학원 ,80.0,149,32,37,45,35,109,24,26,30,29,62.5
2022.0,특수대학원,사립,경기,기존,단국대학교 경영대학원 ,120.0,187,101,65,10,11,137,76,46,7,8,101.7
2022.0,특수대학원,사립,경기,기존,단국대학교 교육대학원 ,128.0,739,135,604,0,0,122,28,94,0,0,95.3
2022.0,특수대학원,사립,충남,기존,단국대학교 교육대학원 _제2캠퍼스,30.0,50,31,19,0,0,28,13,15,0,0,93.3
2022.0,특수대학원,사립,경기,기존,단국대학교 문화예술대학원 ,155.0,163,38,75,22,28,95,27,57,4,7,54.2
2022.0,특수대학원,사립,충남,기존,단국대학교 보건복지대학원 _제2캠퍼스,60.0,57,16,40,0,1,41,10,31,0,0,68.3
2022.0,특수대학원,사립,경기,기존,단국대학교 부동산・건설대학원 ,100.0,135,108,23,3,1,97,73,20,3,1,93.0
2022.0,특수대학원,사립,충남,기존,단국대학교 스포츠과학대학원 _제2캠퍼스,30.0,68,23,12,25,8,23,16,7,0,0,76.7
2022.0,일반대학원,사립,경기,기존,단국대학교 일반대학원 ,714.0,1300,337,409,212,342,793,236,277,101,179,71.8
2022.0,일반대학원,사립,충남,기존,단국대학교 일반대학원 _제2캠퍼스,288.0,475,195,225,27,28,354,162,165,10,17,113.5
2022.0,특수대학원,사립,경기,기존,단국대학교 정보융합기술・창업대학원 ,83.0,105,52,27,21,5,85,45,20,15,5,78.3
2022.0,특수대학원,사립,충남,기존,단국대학교 정책경영대학원 _제2캠퍼스,55.0,50,20,26,1,3,37,16,19,1,1,63.6
2022.0,특수대학원,사립,경기,기존,단국대학교 특수교육대학원 ,110.0,231,35,196,0,0,98,12,86,0,0,89.1
2022.0,특수대학원,사립,경기,기존,단국대학교 행정법무대학원 ,140.0,174,53,121,0,0,131,36,95,0,0,93.6
2022.0,특수대학원,사립,경북,기존,대구가톨릭대학교 교육대학원 ,54.0,293,59,234,0,0,61,15,46,0,0,113.0
2022.0,일반대학원,사립,경북,기존,대구가톨릭대학교 대학원 ,347.0,446,154,233,27,32,356,128,183,21,24,89.6
2022.0,특수대학원,사립,대구,기존,대구가톨릭대학교 사회복지대학원 ,35.0,30,5,24,1,0,24,3,20,1,0,65.7
2022.0,특수대학원,사립,대구,폐교,대구가톨릭대학교 사회적경제경영대학원 ,35.0,34,24,10,0,0,23,16,7,0,0,65.7
2022.0,특수대학원,사립,대구,기존,대구가톨릭대학교 상담대학원 ,70.0,81,11,70,0,0,57,6,51,0,0,81.4
2022.0,특수대학원,사립,대구,기존,대구가톨릭대학교 신학대학원 ,10.0,16,11,5,0,0,12,8,4,0,0,120.0
2022.0,특수대학원,사립,대구,폐교,대구가톨릭대학교 예술대학원 ,10.0,14,2,12,0,0,9,1,8,0,0,90.0
2022.0,특수대학원,사립,대구,기존,대구가톨릭대학교 유스티노자유대학원 ,32.0,35,5,30,0,0,31,5,26,0,0,96.9
2022.0,특수대학원,사립,경북,기존,대구가톨릭대학교 유아교육대학원 ,20.0,17,0,17,0,0,11,0,11,0,0,55.0
2022.0,특수대학원,사립,경북,기존,대구가톨릭대학교 의료보건산업대학원 ,115.0,155,39,115,0,1,115,35,79,0,1,99.1
2022.0,일반대학원,특별법법인,대구,기존,대구경북과학기술원 일반대학원 ,330.0,522,347,162,12,1,247,159,83,5,0,73.3
2022.0,특수대학원,국립,대구,기존,대구교육대학교 교육대학원 ,373.0,495,116,379,0,0,350,82,268,0,0,93.8
2022.0,특수대학원,사립,경북,기존,대구대학교 교육대학원 ,120.0,325,74,251,0,0,89,21,68,0,0,74.2
2022.0,일반대학원,사립,경북,기존,대구대학교 대학원 ,300.0,427,134,219,55,19,319,104,159,32,24,87.7
2022.0,특수대학원,사립,경북,기존,대구대학교 디자인・산업행정대학원 ,40.0,37,13,24,0,0,25,6,19,0,0,62.5
2022.0,특수대학원,사립,경북,기존,대구대학교 사회복지대학원 ,40.0,60,22,38,0,0,45,20,25,0,0,112.5
2022.0,특수대학원,사립,대구,기존,대구대학교 재활과학대학원 ,110.0,139,34,105,0,0,112,30,82,0,0,101.8
2022.0,특수대학원,사립,경북,기존,대구대학교 특수교육대학원 ,30.0,29,4,25,0,0,27,4,23,0,0,90.0
2022.0,특수대학원,사립,경북,폐교,대구사이버대학교 휴먼케어대학원 ,40.0,114,10,84,8,12,46,3,38,3,2,102.5
2022.0,일반대학원,사립,경북,기존,대구한의대학교 대학원 ,110.0,148,40,96,5,7,121,31,79,5,6,100.0
2022.0,특수대학원,사립,경북,기존,대구한의대학교 보건・복지대학원 ,30.0,36,8,28,0,0,30,7,23,0,0,100.0
2022.0,특수대학원,사립,경북,폐교,대구한의대학교 한방산업대학원 ,12.0,18,3,15,0,0,12,1,11,0,0,100.0
2022.0,일반대학원,사립,경북,기존,대신대학교 대학원 ,20.0,21,10,11,0,0,17,7,10,0,0,85.0
2022.0,특수대학원,사립,경북,기존,대신대학교 신학대학원 ,60.0,61,32,28,0,1,49,24,24,0,1,80.0
2022.0,일반대학원,사립,세종,기존,대전가톨릭대학교 대학원 ,30.0,8,8,0,0,0,8,8,0,0,0,26.7
2022.0,특수대학원,사립,대전,기존,대전대학교 경영행정・사회복지・상담대학원 ,40.0,42,16,22,3,1,29,11,14,3,1,62.5
2022.0,특수대학원,사립,대전,기존,대전대학교 교육대학원 ,50.0,46,5,41,0,0,32,5,27,0,0,64.0
2022.0,특수대학원,사립,대전,기존,대전대학교 보건의료대학원 ,30.0,37,16,20,1,0,29,12,16,1,0,93.3
2022.0,일반대학원,사립,대전,기존,대전대학교 일반대학원 ,209.0,267,98,153,9,7,178,81,77,11,9,75.6
2022.0,특수대학원,사립,대전,기존,대전신학대학교 신학대학원 ,48.0,39,20,19,0,0,35,16,19,0,0,72.9
2022.0,일반대학원,사립,대전,기존,대전신학대학교 일반대학원 ,12.0,4,2,2,0,0,4,2,2,0,0,33.3
2022.0,특수대학원,사립,경기,기존,대진대학교 공공정책대학원 ,30.0,32,23,2,2,5,28,19,2,2,5,70.0
2022.0,특수대학원,사립,경기,기존,대진대학교 교육대학원 ,60.0,143,15,128,0,0,43,7,36,0,0,71.7
2022.0,일반대학원,사립,경기,기존,대진대학교 대학원 ,91.0,307,52,11,83,161,251,40,8,64,139,52.7
2022.0,특수대학원,사립,경기,기존,대진대학교 통일대학원 ,36.0,18,11,6,1,0,13,7,5,1,0,33.3
2022.0,특수대학원,사립,서울,기존,덕성여자대학교 교육대학원 ,60.0,154,0,154,0,0,49,0,49,0,0,81.7
2022.0,일반대학원,사립,서울,기존,덕성여자대학교 대학원 ,97.0,125,4,114,0,7,63,3,54,0,6,58.8
2022.0,특수대학원,사립,서울,폐교,덕성여자대학교 문화산업대학원 ,27.0,28,1,27,0,0,15,0,15,0,0,55.6
2022.0,전문대학원,사립,서울,기존,동국대학교 경영전문대학원 ,50.0,140,54,15,34,37,110,45,10,26,29,110.0
2022.0,특수대학원,사립,서울,기존,동국대학교 경찰사법대학원 ,70.0,120,51,42,25,2,101,43,31,25,2,105.7
2022.0,특수대학원,사립,서울,기존,동국대학교 교육대학원 ,109.0,499,95,399,1,4,114,21,89,1,3,100.9
2022.0,특수대학원,사립,서울,기존,동국대학교 교육서비스과학대학원 ,30.0,40,13,27,0,0,35,12,23,0,0,116.7
2022.0,특수대학원,사립,서울,기존,동국대학교 국제정보보호대학원 ,70.0,119,71,48,0,0,93,58,35,0,0,132.9
2022.0,일반대학원,사립,서울,기존,동국대학교 대학원 ,842.0,1862,567,602,213,480,1110,422,426,96,166,100.7
2022.0,특수대학원,사립,서울,기존,동국대학교 문화예술대학원 ,130.0,226,39,103,10,74,129,25,67,4,33,70.8
2022.0,특수대학원,사립,서울,기존,동국대학교 미래융합대학원 ,40.0,28,12,14,2,0,20,9,9,2,0,45.0
2022.0,특수대학원,사립,서울,기존,동국대학교 법무대학원 ,50.0,54,37,17,0,0,40,29,11,0,0,80.0
2022.0,특수대학원,사립,서울,기존,동국대학교 불교대학원 ,74.0,93,29,61,1,2,77,23,52,0,2,101.4
2022.0,특수대학원,사립,서울,기존,동국대학교 언론정보대학원 ,30.0,47,19,9,4,15,29,14,6,0,9,66.7
2022.0,전문대학원,사립,서울,기존,동국대학교 영상대학원(전문) ,100.0,367,57,54,66,190,194,40,31,34,89,71.0
2022.0,특수대학원,사립,서울,기존,동국대학교 행정대학원 ,90.0,119,61,55,2,1,96,48,46,2,0,104.4
2022.0,특수대학원,사립,경북,기존,동국대학교(WISE) 경영대학원 _분교,25.0,10,6,4,0,0,10,6,4,0,0,40.0
2022.0,특수대학원,사립,경북,기존,동국대학교(WISE) 불교문화대학원 _분교,50.0,46,22,24,0,0,43,21,22,0,0,86.0
2022.0,특수대학원,사립,경북,기존,동국대학교(WISE) 사회과학대학원 _분교,40.0,41,16,25,0,0,34,13,21,0,0,85.0
2022.0,일반대학원,사립,경북,기존,동국대학교(WISE) 일반대학원 _분교,100.0,102,39,54,4,5,69,29,33,4,3,62.0
2022.0,특수대학원,사립,서울,기존,동덕여자대학교 교육대학원 ,15.0,13,0,13,0,0,5,0,5,0,0,33.3
2022.0,특수대학원,사립,서울,기존,동덕여자대학교 미래전략융합대학원 ,95.0,123,16,105,0,2,66,5,61,0,0,69.5
2022.0,일반대학원,사립,서울,기존,동덕여자대학교 일반대학원 ,100.0,131,4,125,0,2,64,1,61,0,2,62.0
2022.0,전문대학원,사립,서울,폐교,동덕여자대학교 패션전문대학원 ,35.0,10,1,9,0,0,5,1,4,0,0,14.3
2022.0,특수대학원,사립,부산,기존,동명대학교 복지산업대학원 ,30.0,41,7,27,1,6,32,6,22,1,3,93.3
2022.0,일반대학원,사립,부산,기존,동명대학교 일반대학원 ,60.0,217,19,16,100,82,171,16,15,71,69,51.7
2022.0,특수대학원,사립,부산,기존,동서대학교 경영대학원 ,20.0,0,0,0,0,0,0,0,0,0,0,0.0
2022.0,특수대학원,사립,부산,기존,동서대학교 선교복지대학원 ,30.0,36,9,27,0,0,24,7,17,0,0,80.0
2022.0,일반대학원,사립,부산,기존,동서대학교 일반대학원 ,81.0,165,25,23,61,56,140,23,20,50,47,53.1
2022.0,특수대학원,사립,전남,기존,동신대학교 교육대학원 ,15.0,21,10,11,0,0,15,7,8,0,0,100.0
2022.0,일반대학원,사립,전남,기존,동신대학교 대학원 ,160.0,274,79,58,72,65,268,78,53,72,65,81.9
2022.0,특수대학원,사립,전남,기존,동신대학교 사회개발대학원 ,70.0,71,20,36,7,8,70,20,35,7,8,78.6
2022.0,특수대학원,사립,부산,기존,동아대학교 경영대학원 ,70.0,118,54,34,26,4,100,45,25,26,4,100.0
2022.0,특수대학원,사립,부산,기존,동아대학교 교육대학원 ,169.0,268,56,212,0,0,172,37,135,0,0,101.8
2022.0,전문대학원,사립,부산,기존,동아대학교 국제전문대학원 ,50.0,67,7,5,33,22,54,6,4,25,19,20.0
2022.0,일반대학원,사립,부산,기존,동아대학교 대학원 ,596.0,738,189,310,147,92,492,157,220,63,52,63.3
2022.0,특수대학원,사립,부산,폐교,동아대학교 법무대학원 ,20.0,9,5,4,0,0,6,3,3,0,0,30.0
2022.0,전문대학원,사립,부산,기존,동아대학교 법학전문대학원 ,90.0,817,465,352,0,0,90,51,39,0,0,100.0
2022.0,특수대학원,사립,부산,기존,동아대학교 사회복지대학원 ,50.0,64,7,57,0,0,47,5,42,0,0,94.0
2022.0,특수대학원,사립,경북,기존,동양대학교 교육대학원 ,15.0,8,0,8,0,0,7,0,7,0,0,46.7
2022.0,일반대학원,사립,경북,기존,동양대학교 일반대학원 ,67.0,49,39,10,0,0,44,35,9,0,0,65.7
2022.0,특수대학원,사립,경북,기존,동양대학교 정보대학원 ,40.0,29,16,13,0,0,27,15,12,0,0,67.5
2022.0,특수대학원,사립,부산,기존,동의대학교 경영대학원 ,20.0,14,13,1,0,0,13,12,1,0,0,65.0
2022.0,특수대학원,사립,부산,기존,동의대학교 교육대학원 ,40.0,28,9,17,0,2,20,9,10,0,1,47.5
2022.0,특수대학원,사립,부산,기존,동의대학교 국가안전정책대학원 ,20.0,11,10,1,0,0,11,10,1,0,0,55.0
2022.0,일반대학원,사립,부산,기존,동의대학교 대학원 ,272.0,421,149,175,51,46,316,117,135,30,34,92.6
2022.0,특수대학원,사립,부산,기존,동의대학교 부동산대학원 ,40.0,73,46,27,0,0,40,26,14,0,0,100.0
2022.0,특수대학원,사립,부산,기존,동의대학교 산업문화대학원 ,45.0,72,20,37,11,4,57,16,30,7,4,102.2
2022.0,특수대학원,사립,경기,기존,루터대학교 대학원 ,30.0,52,14,38,0,0,37,13,24,0,0,123.3
2022.0,특수대학원,사립,서울,기존,명지대학교 경영대학원 _제2캠퍼스,30.0,36,17,8,5,6,20,11,5,1,3,53.3
2022.0,특수대학원,사립,서울,기존,명지대학교 교육대학원 _제2캠퍼스,70.0,222,20,177,1,24,55,6,33,0,16,55.7
2022.0,전문대학원,사립,서울,기존,명지대학교 기록정보과학전문대학원 _제2캠퍼스,40.0,40,15,25,0,0,28,9,19,0,0,70.0
2022.0,일반대학원,사립,경기,기존,명지대학교 대학원 ,420.0,625,205,249,104,67,374,145,125,74,30,64.3
2022.0,특수대학원,사립,서울,기존,명지대학교 문화예술대학원 _제2캠퍼스,75.0,94,17,73,2,2,61,13,47,1,0,80.0
2022.0,특수대학원,사립,서울,기존,명지대학교 부동산대학원 _제2캠퍼스,40.0,65,40,25,0,0,41,26,15,0,0,102.5
2022.0,특수대학원,사립,서울,기존,명지대학교 사회복지대학원 _제2캠퍼스,40.0,30,3,23,1,3,17,1,15,0,1,40.0
2022.0,특수대학원,사립,경기,폐교,명지대학교 산업대학원 _제2캠퍼스,70.0,100,31,60,7,2,75,22,44,7,2,94.3
2022.0,특수대학원,사립,서울,기존,명지대학교 통합치료대학원 _제2캠퍼스,250.0,392,48,336,1,7,237,35,199,1,2,93.6
2022.0,특수대학원,사립,대전,기존,목원대학교 산업정보언론대학원 ,70.0,22,12,9,1,0,19,11,7,1,0,25.7
2022.0,특수대학원,사립,대전,폐교,목원대학교 신학대학원 ,120.0,71,51,19,0,1,64,50,13,0,1,52.5
2022.0,일반대학원,사립,대전,기존,목원대학교 일반대학원 ,136.0,191,56,45,40,50,170,48,39,36,47,64.0
2022.0,특수대학원,사립,대전,기존,배재대학교 관광축제한류대학원 ,30.0,21,14,4,0,3,19,13,4,0,2,56.7
2022.0,특수대학원,사립,대전,기존,배재대학교 교육대학원 ,50.0,13,2,11,0,0,9,2,7,0,0,18.0
2022.0,일반대학원,사립,대전,기존,배재대학교 대학원 ,165.0,275,76,105,44,50,212,58,77,38,39,81.8
